,ST,ST_conf
x1,0.18484166434416663,0.023674044385690592
x2,0.27223117128025837,0.03052747860123285
x3,0.5711149904386895,0.056428701789609285
x4,0.08562856643436102,0.011604730597464152
x5,0.0220722211115456,0.004063153965945074
