,S2,S2_conf
"('x1', 'x2')",0.011562712627963823,0.008840993496335608
"('x1', 'x3')",0.009173174415063583,0.007275700042438127
"('x1', 'x4')",0.0009998053256258244,0.006891424768092719
"('x1', 'x5')",0.0010593746571458638,0.0077399855141750485
"('x2', 'x3')",0.022820137886960325,0.023243494832315536
"('x2', 'x4')",0.02153587597696499,0.02498686584968967
"('x2', 'x5')",0.0049291101649587,0.021810009867151894
"('x3', 'x4')",0.006265855542445242,0.009940793135058966
"('x3', 'x5')",0.004295933698196763,0.010213921054393182
"('x4', 'x5')",0.000972146954097225,0.017682955558996422
