,S2,S2_conf
"('x1', 'x2')",0.01388948811370061,0.012227142444965707
"('x1', 'x3')",0.013329340643580045,0.010388362919464579
"('x1', 'x4')",0.003932738387558976,0.010339193328560377
"('x1', 'x5')",0.00015136489840518203,0.010198366966289167
"('x2', 'x3')",0.013813678136873675,0.021779990305893594
"('x2', 'x4')",0.026999385238706763,0.024794190881780982
"('x2', 'x5')",0.0016570427721502275,0.0217009367535283
"('x3', 'x4')",0.004072616050375122,0.01221525473531806
"('x3', 'x5')",0.0006221719683303416,0.01062759466679908
"('x4', 'x5')",0.001665702147919665,0.02196091884317471
