,S2,S2_conf
"('x1', 'x2')",0.01173508246587257,0.011691022417849174
"('x1', 'x3')",0.0037640910047301857,0.010090337565404119
"('x1', 'x4')",0.0002658155520136665,0.009809638597118421
"('x1', 'x5')",0.0008967321060947483,0.010356512457371552
"('x2', 'x3')",0.045237356111379357,0.029921544700106637
"('x2', 'x4')",0.03536771811612701,0.021499857355335678
"('x2', 'x5')",0.0019769724147737644,0.02265184514271293
"('x3', 'x4')",0.004593779569440258,0.01879714826514464
"('x3', 'x5')",0.004926567644319951,0.01822655894003758
"('x4', 'x5')",-0.00226780428887928,0.008749859943547336
