,ST,ST_conf
x1,0.1934551541482627,0.027499113250869872
x2,0.3320036519415182,0.0473181408897086
x3,0.3580343382702128,0.03975570149418773
x4,0.1186749972959751,0.01986176318109153
x5,0.1494735307686243,0.015621051493802877
