,ST,ST_conf
x1,0.060162330194462064,0.003907731114644656
x2,0.5355888829287718,0.014207765765654546
x3,0.2789575910627897,0.009657953526384863
x4,0.2605262146882076,0.008027116509275928
x5,0.023615448802717952,0.0011521589490604848
