,ST,ST_conf
x1,0.14246319761208392,0.006031961650526077
x2,0.6956841445026831,0.017389685538623446
x3,0.08292528092912871,0.003041256684317536
x4,0.17199192995121212,0.005487896608492106
x5,0.021334730546461497,0.0009351746006509121
