,ST,ST_conf
x1,0.1059672662858307,0.004654706535757169
x2,0.6357907529439476,0.016116393101185227
x3,0.15409579153631206,0.004993131438472477
x4,0.14210200473683507,0.005285060228922766
x5,0.11316938250725342,0.0036920296420472182
