,S1,S1_conf
x1,0.19118331055041834,0.013051672854792433
x2,0.09082035552814662,0.009997714462678851
x3,0.4183022113841249,0.014909258822510069
x4,0.14928442539974437,0.009933627869479357
x5,0.010747071242861488,0.004255686096100115
