,ST,ST_conf
x1,0.13611735452152848,0.005481312523837815
x2,0.37997314510784075,0.009708712306900893
x3,0.6520192472971575,0.015431302661122838
x4,0.14422624922970423,0.005464915910061515
x5,0.04114752169052751,0.0018272159547757405
