,S2,S2_conf
"('x1', 'x2')",0.015328126775593143,0.007614155954610279
"('x1', 'x3')",0.004170964415664516,0.007090671188313684
"('x1', 'x4')",0.0011556946690169378,0.006804873636633132
"('x1', 'x5')",0.0004502634566510809,0.007165065655953975
"('x2', 'x3')",0.04428594338733827,0.02263460639948052
"('x2', 'x4')",0.019663367980489177,0.025286516735015554
"('x2', 'x5')",0.008506233805889545,0.02303946399779423
"('x3', 'x4')",0.0031712520571154923,0.011951467927098567
"('x3', 'x5')",0.0031112424268064584,0.010303301222682158
"('x4', 'x5')",-0.0004564838883514624,0.020660777804578024
