,S2,S2_conf
"('x1', 'x2')",0.017710097965653704,0.016169109002498072
"('x1', 'x3')",0.005239848240034761,0.013940502793939123
"('x1', 'x4')",-9.15232168703557e-05,0.012921004122285069
"('x1', 'x5')",0.0019737243684710692,0.014242723233443794
"('x2', 'x3')",0.019307149188722394,0.02564143228878018
"('x2', 'x4')",0.048141630907542816,0.024564652501735014
"('x2', 'x5')",0.0020933502365775014,0.02371491451511563
"('x3', 'x4')",0.004883184337866229,0.016746566042627843
"('x3', 'x5')",0.003492734862490604,0.016353019162521656
"('x4', 'x5')",0.0008735769462415999,0.011062145641476678
