,S2,S2_conf
"('x1', 'x2')",0.01998980071577916,0.013662203770281756
"('x1', 'x3')",0.0019754982860660797,0.0102403299325449
"('x1', 'x4')",-0.0018586354497605595,0.010682778388708817
"('x1', 'x5')",0.0007298897284188574,0.01049944761449733
"('x2', 'x3')",0.056022931740805026,0.03437331368784796
"('x2', 'x4')",0.022924574352372648,0.029978114419013838
"('x2', 'x5')",0.009715999838799526,0.030896962264511666
"('x3', 'x4')",0.004307952881850249,0.015550938649601527
"('x3', 'x5')",0.008089220153141306,0.015248196194777444
"('x4', 'x5')",-0.0016726630374468351,0.00887552838466715
