,ST,ST_conf
x1,0.09564932235798404,0.004475983776797353
x2,0.5083110651089995,0.015775314160529276
x3,0.406900133366055,0.01485417815247016
x4,0.05464991926708823,0.0020288563488223515
x5,0.08310841617159616,0.002907231819171022
