,ST,ST_conf
x1,0.20683912890779374,0.00648214962733794
x2,0.2805953351357018,0.007529345109539802
x3,0.12144040582885152,0.003928515179164476
x4,0.5108875808237324,0.014764891531367775
x5,0.10580933532073612,0.0032434341268618746
