,S2,S2_conf
"('x1', 'x2')",0.015423359252652757,0.016562194458552452
"('x1', 'x3')",0.003908847098134719,0.01482642644791142
"('x1', 'x4')",0.0004577319914916833,0.018863050553679917
"('x1', 'x5')",-0.00020783554036640783,0.015256260308136479
"('x2', 'x3')",0.06638456554342984,0.017526962848509266
"('x2', 'x4')",0.013683032421554386,0.018273345806662313
"('x2', 'x5')",0.01820376056148207,0.016533273496284837
"('x3', 'x4')",0.01214001477994714,0.012814240692693138
"('x3', 'x5')",0.003476666746351831,0.013142888246170716
"('x4', 'x5')",-0.00030932619065793254,0.02288482040069667
