,ST,ST_conf
x1,0.2373993119066775,0.008565035735918705
x2,0.5006721464143525,0.016910123847784977
x3,0.17354888550730543,0.005455402634498844
x4,0.07290453359378635,0.003596743041568156
x5,0.19003114181622746,0.00602062922138094
