,S2,S2_conf
"('x1', 'x2')",0.01381064350649125,0.01401648403401859
"('x1', 'x3')",0.0035221425443088816,0.011448410428952728
"('x1', 'x4')",-0.0002580486262675763,0.010624382351174388
"('x1', 'x5')",0.0017160831413869093,0.011019572757710589
"('x2', 'x3')",0.04773312472414171,0.028730425133345845
"('x2', 'x4')",0.028602600340769294,0.027828489897408347
"('x2', 'x5')",0.0032466850458569285,0.027220544325842994
"('x3', 'x4')",0.003775218188254284,0.017269881885449638
"('x3', 'x5')",0.006364576264420968,0.017194968914579518
"('x4', 'x5')",-0.0017390845274124073,0.007653860795435932
