,S2,S2_conf
"('x1', 'x2')",0.013915898899289902,0.008326442474279716
"('x1', 'x3')",0.007926626491540759,0.007313611658206542
"('x1', 'x4')",0.001582289197119613,0.007702605893467765
"('x1', 'x5')",0.0015792734178288886,0.007092154039840806
"('x2', 'x3')",0.029082260222331485,0.026803595467284135
"('x2', 'x4')",0.01579114961555328,0.027628717659708656
"('x2', 'x5')",0.005321249543555624,0.02539445152964346
"('x3', 'x4')",0.003530780477336126,0.011350227257570913
"('x3', 'x5')",0.005051669884288269,0.011358458868738675
"('x4', 'x5')",0.0007797207658401598,0.016132037192071624
