,ST,ST_conf
x1,0.2912323064934764,0.038369807304252934
x2,0.27072111534877175,0.03365634616891176
x3,0.4598104321884647,0.042708758450018355
x4,0.21494719208221244,0.02652002004250643
x5,0.035419512727327164,0.006890293260019535
