,S2,S2_conf
"('x1', 'x2')",0.02669471761423603,0.015833485686657874
"('x1', 'x3')",0.018933153863776017,0.01393837511059144
"('x1', 'x4')",-0.00018327999410001905,0.013609598104864317
"('x1', 'x5')",0.0027836470674787867,0.014103179546209665
"('x2', 'x3')",0.015380361757011005,0.027239391294638458
"('x2', 'x4')",0.031659913946146354,0.025843975621335717
"('x2', 'x5')",0.003331417958155239,0.02547972707307059
"('x3', 'x4')",0.014824014345930975,0.013001281632343022
"('x3', 'x5')",0.007809748783802778,0.012891415718062092
"('x4', 'x5')",1.756517020515269e-05,0.012277126153376528
