,ST,ST_conf
x1,0.08340728855615492,0.013123031360775231
x2,0.42112353182196505,0.045929895370965014
x3,0.5889928800127142,0.07147378070146373
x4,0.08448884536436294,0.012280130517881644
x5,0.01604599225145891,0.004050568188301433
