,S2,S2_conf
"('x1', 'x2')",0.008432824041286757,0.008668433918190757
"('x1', 'x3')",0.006026137882685953,0.007471615546176624
"('x1', 'x4')",0.0002358927342790973,0.007627907981837336
"('x1', 'x5')",-0.0008934941492093284,0.00743429310844648
"('x2', 'x3')",0.014352982308537661,0.021505288997464653
"('x2', 'x4')",0.014573428341103034,0.025775094173446294
"('x2', 'x5')",0.00021589147185052714,0.021089258984369908
"('x3', 'x4')",0.001771893575241712,0.009436537009833768
"('x3', 'x5')",-0.0008502601202555536,0.007860620289627016
"('x4', 'x5')",0.0007040744043745333,0.020893600551530105
