,S2,S2_conf
"('x1', 'x2')",0.015362470111758064,0.008821849132465425
"('x1', 'x3')",0.0024876514502738672,0.005861499075231586
"('x1', 'x4')",-0.00012297009111289503,0.006817276505549521
"('x1', 'x5')",-0.0006056595983263482,0.006486080555105335
"('x2', 'x3')",0.05967922018399949,0.02834070253317019
"('x2', 'x4')",0.019022002896032286,0.028362018238543965
"('x2', 'x5')",0.011383947476871742,0.02615692753485768
"('x3', 'x4')",0.00245509443523495,0.014358075070576303
"('x3', 'x5')",0.003250417365194491,0.012721575786079171
"('x4', 'x5')",-0.00016468951797157794,0.01834610487996555
