,ST,ST_conf
x1,0.22179442323709828,0.00813823945677828
x2,0.20181563315651607,0.006425605484265381
x3,0.4655797289507308,0.012713809874570476
x4,0.14643618883029516,0.007349717692143651
x5,0.13914706904937685,0.004126485596862498
