,S2,S2_conf
"('x1', 'x2')",0.01666751677079742,0.013367153736545297
"('x1', 'x3')",0.0045946097932973995,0.011183930450673804
"('x1', 'x4')",-0.0007575301496804306,0.010681665446349463
"('x1', 'x5')",0.0017033076311795126,0.011122503634091343
"('x2', 'x3')",0.03521559663656193,0.02820708453563079
"('x2', 'x4')",0.03394886763724696,0.024549373066592876
"('x2', 'x5')",0.0028462116230576345,0.02523487493078867
"('x3', 'x4')",0.0028254099001001447,0.017267904714016187
"('x3', 'x5')",0.006787776432455581,0.017859217563133068
"('x4', 'x5')",-0.0013934213005103308,0.008560773323096564
