,S2,S2_conf
"('x1', 'x2')",0.011321455738172115,0.008223068028774407
"('x1', 'x3')",0.010456679046774612,0.007260223643910711
"('x1', 'x4')",0.0009241860554630166,0.00679475430506328
"('x1', 'x5')",0.0007382891579200135,0.007036758151811147
"('x2', 'x3')",0.023023464254940316,0.021548731182884657
"('x2', 'x4')",0.016553004012702655,0.02597222831779106
"('x2', 'x5')",0.004094186623088351,0.02062596997139654
"('x3', 'x4')",0.009127947659129387,0.009042588976729146
"('x3', 'x5')",0.003571520922696539,0.009285674260163057
"('x4', 'x5')",0.0010570151252334778,0.016824831514572425
