,S2,S2_conf
"('x1', 'x2')",0.015883359282441584,0.022904340999419587
"('x1', 'x3')",0.02567079069706074,0.02166915278347761
"('x1', 'x4')",0.007381367499557645,0.022240653022837918
"('x1', 'x5')",0.00022432427124009433,0.020052021971751776
"('x2', 'x3')",0.025374474710630257,0.017636874505682847
"('x2', 'x4')",0.025498103741698336,0.016087355111241066
"('x2', 'x5')",0.0045017159238692865,0.015583623682426861
"('x3', 'x4')",-0.0035798138467294793,0.01887207094386117
"('x3', 'x5')",-0.00046343760232033307,0.020495796888238455
"('x4', 'x5')",-0.0018259840289033442,0.012224404232000297
