,ST,ST_conf
x1,0.19226803787060773,0.006545684712752159
x2,0.21470316905902773,0.00701221570121969
x3,0.7534147969055262,0.022202794836476344
x4,0.18436596808862998,0.006279095160316833
x5,0.042641777399781665,0.0019479730077966112
