,ST,ST_conf
x1,0.07435660842174215,0.0036211446066965036
x2,0.6172057962363174,0.016197703867577816
x3,0.23127999712871178,0.007703236697205959
x4,0.15105535721593683,0.0045364981351518575
x5,0.09046768752340212,0.003338745128278626
