,ST,ST_conf
x1,0.10059503073699434,0.00417239490834943
x2,0.5464189191016948,0.013922502091556823
x3,0.32748737521171045,0.00957316663145397
x4,0.08679467980171006,0.0032938436234323247
x5,0.10220383485196363,0.0032964140901853363
