,ST,ST_conf
x1,0.24249770687871636,0.011857878958012411
x2,0.3439614456407129,0.01061206643635531
x3,0.23493694324591038,0.0073991076473996255
x4,0.4476160960609008,0.013563871974333947
x5,0.14276692564576982,0.004685799397226784
