,ST,ST_conf
x1,0.03964250648264423,0.0025510545496487307
x2,0.5980765443954856,0.015424220183894218
x3,0.2581009498468667,0.009053371808503805
x4,0.21396143852438068,0.007015122595851743
x5,0.05751553293924058,0.0021740926293350392
