,S2,S2_conf
"('x1', 'x2')",0.003786012281409512,0.00847888359917379
"('x1', 'x3')",0.0042596654161870875,0.006485627470052432
"('x1', 'x4')",-0.0011683729097003992,0.0067647701457651975
"('x1', 'x5')",-0.003872009844239436,0.006572662581904215
"('x2', 'x3')",0.027874851468825283,0.027598861124825343
"('x2', 'x4')",0.015991300845987932,0.02874482458137218
"('x2', 'x5')",0.0011130464729174738,0.024969173845401822
"('x3', 'x4')",0.005631819439101848,0.011245434384151423
"('x3', 'x5')",0.0003671294214223266,0.010301500688716403
"('x4', 'x5')",0.0007128499123835574,0.01952081215387895
