,S2,S2_conf
"('x1', 'x2')",0.016089702472977585,0.01288764953325453
"('x1', 'x3')",0.00949502993334525,0.011120811117360897
"('x1', 'x4')",-0.0005164378207565962,0.010142336480798224
"('x1', 'x5')",0.0014351299874476725,0.010644734727824708
"('x2', 'x3')",0.038247813512121615,0.027425327885840883
"('x2', 'x4')",0.03245392189882261,0.027297207581136282
"('x2', 'x5')",0.004250842706903943,0.02840231591685469
"('x3', 'x4')",0.0004777568317368558,0.016777956002542383
"('x3', 'x5')",0.006566628420390561,0.016411934178076314
"('x4', 'x5')",-0.00018374955059688447,0.012039202154608023
