,ST,ST_conf
x1,0.16508946197775803,0.006116356049901732
x2,0.5646976877858351,0.014314374596287498
x3,0.16612917809051592,0.004858480667724948
x4,0.197711134370824,0.0060346422900487895
x5,0.019465508234011348,0.0007995061107363533
