,S2,S2_conf
"('x1', 'x2')",0.013121124498555403,0.00861800066870935
"('x1', 'x3')",0.0094758844061744,0.0072898709212195515
"('x1', 'x4')",-0.0007581314540689443,0.007730507801830596
"('x1', 'x5')",-0.002337440345443336,0.00758260752343722
"('x2', 'x3')",0.03109512940116074,0.025397195050809777
"('x2', 'x4')",0.017195379254172416,0.028380222266636595
"('x2', 'x5')",0.005133579415716669,0.02407920818910384
"('x3', 'x4')",0.0023983343698282256,0.012101884377260709
"('x3', 'x5')",0.0011065703186701643,0.010110092411201468
"('x4', 'x5')",0.00012479787144174803,0.019301661248455407
