,S2,S2_conf
"('x1', 'x2')",0.01791059263377781,0.011831749436467141
"('x1', 'x3')",0.005716720613913373,0.009992214354937457
"('x1', 'x4')",1.723309956255803e-05,0.009745710884389223
"('x1', 'x5')",0.0011008566046423161,0.010267616608902222
"('x2', 'x3')",0.053506504458211535,0.027778150136810335
"('x2', 'x4')",0.023169475892629743,0.022518600914532533
"('x2', 'x5')",0.004740428628972396,0.023620652548306757
"('x3', 'x4')",0.002037111842852879,0.018136739840729124
"('x3', 'x5')",0.0048232905457288346,0.016854491603334288
"('x4', 'x5')",-0.0009400601966281751,0.015400291152163731
