,ST,ST_conf
x1,0.14786322103892868,0.005609610179793291
x2,0.33713881950526153,0.01130505738960297
x3,0.48921364634016484,0.013701944761437618
x4,0.05616374836200268,0.003100390154705138
x5,0.10961818235129767,0.003950739300783691
