,ST,ST_conf
x1,0.07895601735555043,0.0039207728762755325
x2,0.5864520242933524,0.015927564656515646
x3,0.30065695161575057,0.009613537840458302
x4,0.11825071293486021,0.004080259643932328
x5,0.08869922840665911,0.003121099868579563
