,S2,S2_conf
"('x1', 'x2')",0.013219530180924921,0.014217916248414307
"('x1', 'x3')",0.006796351848635196,0.0106777831735866
"('x1', 'x4')",-0.00038764629981884874,0.01010346902107583
"('x1', 'x5')",0.0010920292425860758,0.010106581864285097
"('x2', 'x3')",0.050020611535102844,0.026563639744119034
"('x2', 'x4')",0.027027202832411903,0.024729012422823934
"('x2', 'x5')",0.0008873555779976682,0.023721112579836216
"('x3', 'x4')",0.002516352711624051,0.017366557692487593
"('x3', 'x5')",0.003964941116863558,0.017924555345662382
"('x4', 'x5')",-0.002476828290949378,0.009156904984030682
