,ST,ST_conf
x1,0.035145989601872575,0.0022856699638853692
x2,0.6363565713783019,0.016722471382396166
x3,0.07591778602332136,0.00366094451683441
x4,0.3296882368677894,0.010008754347732343
x5,0.04574841128736196,0.0018856745830841768
