,S2,S2_conf
"('x1', 'x2')",0.018343477030960953,0.015196919529615808
"('x1', 'x3')",0.004922265984624641,0.013078495642439653
"('x1', 'x4')",-0.0003106836331245571,0.012621533511649222
"('x1', 'x5')",0.0021255185020796624,0.013561943487756535
"('x2', 'x3')",0.02855909601714446,0.022660647358212004
"('x2', 'x4')",0.030923475889142626,0.02149264368379378
"('x2', 'x5')",0.0036258657170515213,0.02201480108727732
"('x3', 'x4')",0.004537887238220574,0.019275829000484853
"('x3', 'x5')",0.00496792469658601,0.018920738471362233
"('x4', 'x5')",-0.0018513764729854165,0.00881548098987963
