,S2,S2_conf
"('x1', 'x2')",0.01800289048622955,0.01526203115084243
"('x1', 'x3')",0.0046752730422044975,0.012111793516753826
"('x1', 'x4')",0.0002996162558042458,0.011097296961515062
"('x1', 'x5')",0.0015111779022410204,0.011851665680914513
"('x2', 'x3')",0.040488057034421765,0.029356038469267078
"('x2', 'x4')",0.02165002562635038,0.02499541247617392
"('x2', 'x5')",0.00464097054140418,0.024613123980136625
"('x3', 'x4')",0.004888502476119443,0.016772177505213596
"('x3', 'x5')",0.00586074868268395,0.017990171172823526
"('x4', 'x5')",-0.0024747593299228807,0.007332219320349644
