,S2,S2_conf
"('x1', 'x2')",0.015241992856521114,0.0072615100731306505
"('x1', 'x3')",0.006210360466398564,0.006083856285885713
"('x1', 'x4')",0.002458139521910485,0.006494127148389367
"('x1', 'x5')",0.0011705546959872182,0.006394392511650655
"('x2', 'x3')",0.03072414892174047,0.02533114928537678
"('x2', 'x4')",0.02383439932128767,0.026092209542203967
"('x2', 'x5')",0.006300895712136089,0.02432002882196379
"('x3', 'x4')",0.006019477349641811,0.011510343784361351
"('x3', 'x5')",0.0045625370800535265,0.009413114804986765
"('x4', 'x5')",0.0011057538586119343,0.0185204321208771
