,S2,S2_conf
"('x1', 'x2')",0.009614934907310857,0.009555218971880663
"('x1', 'x3')",0.006933978603527846,0.008948789985495356
"('x1', 'x4')",0.0017801357220180586,0.008118376973660475
"('x1', 'x5')",0.0013986672474288232,0.008792788086070554
"('x2', 'x3')",0.05408509626854452,0.023463482941923276
"('x2', 'x4')",0.042350471241857514,0.02336210078125286
"('x2', 'x5')",0.0004325675083531079,0.022906573664545724
"('x3', 'x4')",0.004119386741152677,0.020024399097688304
"('x3', 'x5')",0.0033436288044767816,0.018891637558856884
"('x4', 'x5')",-0.0026309718713890262,0.010482668538815508
