,S2,S2_conf
"('x1', 'x2')",0.003078717498982586,0.005919207637845193
"('x1', 'x3')",0.0019575432797979356,0.005645470094413802
"('x1', 'x4')",-0.0019272429235317468,0.005115110662807824
"('x1', 'x5')",-0.002945827161666307,0.005585079907126552
"('x2', 'x3')",0.03567120027903731,0.02603037239679366
"('x2', 'x4')",0.018409063316375263,0.029195978941511002
"('x2', 'x5')",0.0019801908166294496,0.026133571686424027
"('x3', 'x4')",0.004264152101322249,0.009751156593790814
"('x3', 'x5')",-0.001239427481838664,0.010314693453348667
"('x4', 'x5')",-0.0019672783635170405,0.018521055531705338
