,S2,S2_conf
"('x1', 'x2')",0.017297013039272113,0.011925677384614511
"('x1', 'x3')",0.006986661985090625,0.011318372369750807
"('x1', 'x4')",0.0018964374165665598,0.010669987118501366
"('x1', 'x5')",0.001464072643599183,0.010815838654085572
"('x2', 'x3')",0.04747414363691804,0.028115815373848982
"('x2', 'x4')",0.01943364607762013,0.027072770882005374
"('x2', 'x5')",0.003679181132628313,0.024805801372303617
"('x3', 'x4')",0.002619486669760668,0.020184666216560874
"('x3', 'x5')",0.0035861669398647832,0.019373394841965062
"('x4', 'x5')",-0.0007143253974739184,0.015154759871088436
