,S2,S2_conf
"('x1', 'x2')",0.04040924580665728,0.024239972658498938
"('x1', 'x3')",0.022004817327438586,0.01833059535359489
"('x1', 'x4')",-0.00019730607433906394,0.01862692012613984
"('x1', 'x5')",0.004979338547991874,0.018229937089295264
"('x2', 'x3')",0.019783121777765034,0.025338868167394304
"('x2', 'x4')",0.029152863180728718,0.024197934897742312
"('x2', 'x5')",0.010835111304167144,0.02632570132281619
"('x3', 'x4')",0.023347548378296064,0.01480089680529241
"('x3', 'x5')",0.012436999798999981,0.01469641860963202
"('x4', 'x5')",0.0008715414323379744,0.010638776692484073
