,S1,S1_conf
x1,0.044232851472491626,0.022621767106648448
x2,0.4046976941431884,0.056579054127261844
x3,0.4096712387833613,0.06481946655211492
x4,0.018385071138359955,0.02117874561529301
x5,0.028001368919184547,0.01617156913513599
