,S2,S2_conf
"('x1', 'x2')",0.0014128733822644512,0.062347732888039444
"('x1', 'x3')",0.009571708294694892,0.057561741815822506
"('x1', 'x4')",-0.004816738254297445,0.05780401142338361
"('x1', 'x5')",-0.0062204768612772,0.05708589899223333
"('x2', 'x3')",0.029037471730520736,0.08491702004405265
"('x2', 'x4')",0.00912376012701592,0.07760712404451363
"('x2', 'x5')",-0.001349192578061523,0.07438072535771491
"('x3', 'x4')",0.005479562988013317,0.0738239938477552
"('x3', 'x5')",0.002560505974975055,0.07013467932912944
"('x4', 'x5')",-0.016579438921916892,0.035016175520146256
