,ST,ST_conf
x1,0.12201416462780791,0.019196263730649754
x2,0.3739284503518019,0.04054336078385289
x3,0.5085583721743462,0.06265302519826127
x4,0.050246862617679446,0.009065604294833253
x5,0.08551925640596947,0.011862051066848529
