,S2,S2_conf
"('x1', 'x2')",0.014674496224066469,0.010148867821990435
"('x1', 'x3')",0.0012648433744231191,0.008238035533520139
"('x1', 'x4')",-0.0015406442051013464,0.007940146054973141
"('x1', 'x5')",0.00041783715976271424,0.007778235506048786
"('x2', 'x3')",0.045318598610356725,0.030896893639370794
"('x2', 'x4')",0.02964976247681915,0.03007155053280505
"('x2', 'x5')",0.006943701742623883,0.02963146932695305
"('x3', 'x4')",0.005387242187762778,0.015154730651409503
"('x3', 'x5')",0.006026917950965584,0.015583242470730061
"('x4', 'x5')",-0.0005068641813997868,0.013201668132004176
