,S1,S1_conf
x1,0.00046950428107875764,0.003720211540675623
x2,0.4057895437311167,0.017194579758711623
x3,0.001274385211928725,0.006159460163201439
x4,0.5101745060951409,0.014873797105213431
x5,0.005926381845734035,0.0028653262393953894
