,S2,S2_conf
"('x1', 'x2')",0.01490984487422864,0.00892792319645282
"('x1', 'x3')",0.002935632736760563,0.007409001410204035
"('x1', 'x4')",0.0008022267809535133,0.0074320726091806535
"('x1', 'x5')",0.0003204335269496872,0.0075056785843252635
"('x2', 'x3')",0.058481346126776676,0.02860391545286232
"('x2', 'x4')",0.01523583756746652,0.030149072476123525
"('x2', 'x5')",0.008480625286026736,0.02696760699435268
"('x3', 'x4')",0.0012894755751650389,0.016075182182355156
"('x3', 'x5')",0.004461172687567516,0.013581282718629658
"('x4', 'x5')",-0.0009601970271103794,0.017305006885792226
