,ST,ST_conf
x1,0.25877239356293213,0.008520813972607327
x2,0.4389170124442786,0.013243548437601003
x3,0.210658374620876,0.007061537629703517
x4,0.336099089633901,0.011628423970955648
x5,0.12663002689408392,0.00417029424776296
