,S2,S2_conf
"('x1', 'x2')",0.016645239989312277,0.014675758605618313
"('x1', 'x3')",0.00558070081990919,0.011792434534516739
"('x1', 'x4')",0.0014360417277103077,0.011426687728509891
"('x1', 'x5')",0.0014515161475988463,0.011486108234860534
"('x2', 'x3')",0.051120731026163935,0.028324136801043703
"('x2', 'x4')",0.02323800756258035,0.027662104448269147
"('x2', 'x5')",0.004620120666376789,0.02598538171659201
"('x3', 'x4')",0.0022731981637702237,0.019567454980220784
"('x3', 'x5')",0.004606788416223969,0.01788707898882342
"('x4', 'x5')",-0.0009916630300183284,0.013823213502786116
