,S2,S2_conf
"('x1', 'x2')",0.01658453773616053,0.01120769130360428
"('x1', 'x3')",0.005996755407563392,0.011347667986355144
"('x1', 'x4')",0.005080562076665768,0.010122532402688707
"('x1', 'x5')",0.0021104963304562855,0.010574997796885048
"('x2', 'x3')",0.04667466138904283,0.02601225957645803
"('x2', 'x4')",0.023737280364974578,0.02567877266189775
"('x2', 'x5')",0.0038002271959886955,0.022338520511453696
"('x3', 'x4')",0.002347519488469091,0.016135149463922943
"('x3', 'x5')",0.0034865922658601587,0.01464276614153023
"('x4', 'x5')",-0.0007355251422280131,0.01554748982457724
