,ST,ST_conf
x1,0.3045112774056373,0.012357785764313626
x2,0.21751130374346703,0.00815783628095343
x3,0.5555865003512493,0.015338450075232135
x4,0.19871812123333404,0.006019401473153857
x5,0.05597134697230818,0.0028855993271931844
