,S2,S2_conf
"('x1', 'x2')",0.022782340676527735,0.01872656521376972
"('x1', 'x3')",0.010485542510543566,0.015704561893688972
"('x1', 'x4')",-0.000684655995348539,0.014801149205493972
"('x1', 'x5')",0.002658730128488579,0.015077965113032046
"('x2', 'x3')",0.01143309555914486,0.026934324019860987
"('x2', 'x4')",0.034244976675732765,0.026778661658267026
"('x2', 'x5')",0.002827802112861502,0.025520458527490776
"('x3', 'x4')",0.006954386474867867,0.012222815009929694
"('x3', 'x5')",0.002411832577822265,0.012685643328424652
"('x4', 'x5')",0.0009822145230114626,0.011017343935818366
