,ST,ST_conf
x1,0.2766379796221933,0.03557864886313813
x2,0.5759242713418569,0.05918921647068976
x3,0.25697205963647674,0.0280345474617064
x4,0.48726629370339264,0.05119062714405989
x5,0.17299609161939067,0.024096337762340412
