,ST,ST_conf
x1,0.1301152865559504,0.020000773206776186
x2,0.37405396175533784,0.04067319966016516
x3,0.55098189790652,0.06008090924438933
x4,0.0700861095694331,0.008318797016444557
x5,0.020313002302146034,0.005098950724203745
