,S2,S2_conf
"('x1', 'x2')",0.012711830779876754,0.011051292556803309
"('x1', 'x3')",0.003521103799640546,0.011125691226220875
"('x1', 'x4')",0.002861384122061269,0.011218460239163574
"('x1', 'x5')",0.0005068056581776083,0.0107393832759591
"('x2', 'x3')",0.030891387704980677,0.020079494471581263
"('x2', 'x4')",0.031264678870825534,0.019453362982919033
"('x2', 'x5')",0.006380407582671655,0.018806025419842987
"('x3', 'x4')",0.021712069148130612,0.018924089938365436
"('x3', 'x5')",0.0010464835976252587,0.020794791144715042
"('x4', 'x5')",0.0012828638098177736,0.010823657760769767
