,S2,S2_conf
"('x1', 'x2')",0.02138177060808144,0.0124494976961768
"('x1', 'x3')",0.019726374882811964,0.011046542986391723
"('x1', 'x4')",-0.000871852800211681,0.011666417520641575
"('x1', 'x5')",0.0004938229216822354,0.011491922911296432
"('x2', 'x3')",0.013934252856538414,0.02405144687821037
"('x2', 'x4')",0.027017991392428553,0.02421239587462947
"('x2', 'x5')",0.003767502571038958,0.02330362848647189
"('x3', 'x4')",0.014596185494565761,0.00963625991232381
"('x3', 'x5')",0.007643011678438699,0.00881144846456328
"('x4', 'x5')",0.0011905444200032839,0.014148768452343934
